2014-12-09 17:58:36.027309 JST	/ PC
2014-12-09 17:58:38.502644 JST	/images/vcss.png PC
2014-12-09 17:58:38.582625 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:58:39.644353 JST	/favicon.ico PC
2014-12-09 17:58:39.686261 JST	/favicon.ico PC
2014-12-09 17:58:40.98792 JST	/diary/201412.html
	W3C_Validator 1.3 http: /validator.w3.org/services
2014-12-09 17:58:43.820609 JST	/favicon.ico PC
2014-12-09 17:59:24.925558 JST	/todo.html PC
2014-12-09 17:59:24.996196 JST	/css/basic.css PC
2014-12-09 17:59:25.004546 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:59:24.998229 JST	/images/vcss.png PC
2014-12-09 17:59:26.055369 JST	/favicon.ico PC
2014-12-09 18:07:13.690611 JST	/favicon.ico PC
2014-12-09 18:07:17.089118 JST	/update.html PC
2014-12-09 18:07:19.408098 JST	/css/basic.css PC
2014-12-09 18:07:19.488595 JST	/images/vcss.png PC
2014-12-09 18:07:19.563852 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 18:07:19.607118 JST	/favicon.ico PC
2014-12-09 18:09:08.005659 JST	/favicon.ico PC
2014-12-09 18:09:46.328894 JST	/computer/haskell/lecture/goal.html PC
2014-12-09 18:09:48.746673 JST	/favicon.ico PC
2014-12-09 18:12:01.884482 JST	/
	SSL Labs https://www.ssllabs.com/about/assessment.html
2014-12-09 18:12:14.673191 JST	/?SSL_Labs_Renegotiation_Test=User_Agent_May_Not_Show
	SSL Labs https://www.ssllabs.com/about/assessment.html
2014-12-09 18:15:32.510318 JST	/computer/haskell/lecture Phone
2014-12-09 18:15:34.778511 JST	/css/basic.css Phone
2014-12-09 18:15:34.938578 JST	/images/vcss.png Phone
2014-12-09 18:15:34.988464 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 18:15:39.150581 JST	/who Phone
2014-12-09 18:15:39.500409 JST	/css/basic.css Phone
2014-12-09 18:15:39.722366 JST	/who/jibun2.jpg Phone
2014-12-09 18:15:39.772614 JST	/images/vcss.png Phone
2014-12-09 18:15:39.820341 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 18:15:45.060864 JST	/who/computer.html Phone
2014-12-09 18:15:45.480382 JST	/css/basic.css Phone
2014-12-09 18:15:45.640419 JST	/images/vcss.png Phone
2014-12-09 18:15:45.690411 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 18:16:08.182555 JST	/computer/haskell/lecture Phone
2014-12-09 18:16:08.510279 JST	/css/basic.css Phone
2014-12-09 18:16:08.67232 JST	/images/vcss.png Phone
2014-12-09 18:16:08.730873 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 18:16:13.21258 JST	/who Phone
2014-12-09 18:16:13.582317 JST	/css/basic.css Phone
2014-12-09 18:16:13.750273 JST	/who/jibun2.jpg Phone
2014-12-09 18:16:13.800544 JST	/images/vcss.png Phone
2014-12-09 18:16:13.852265 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 18:16:35.529927 JST	/ Phone
2014-12-09 18:16:35.970143 JST	/css/basic.css Phone
2014-12-09 18:16:36.190184 JST	/images/vcss.png Phone
